id,price,predicted_bin,correct,predicted_price,error
"8,72177E+17",155.0,bin_100_300,True,157.94029,2.9402923583984375
40222616,111.0,bin_100_300,True,116.755226,5.755226135253906
"1,02757E+18",68.0,bin_0_100,True,56.84629,11.153709411621094
51832395,250.0,bin_100_300,True,239.16579,10.834213256835938
1830012,200.0,bin_100_300,True,191.31264,8.687362670898438
"1,13598E+18",504.0,bin_300_1000,True,497.0443,6.9556884765625
"1,0751E+18",150.0,bin_100_300,True,149.88028,0.119720458984375
"8,86811E+17",180.0,bin_100_300,True,178.6458,1.3542022705078125
"8,79808E+17",195.0,bin_100_300,True,151.5207,43.47929382324219
18860645,29.0,bin_0_100,True,59.64659,30.646591186523438
"1,29985E+18",79.0,bin_0_100,True,76.072395,2.9276046752929688
40443970,125.0,bin_100_300,True,141.99117,16.991165161132812
35436949,110.0,bin_100_300,True,127.686775,17.68677520751953
"9,90305E+17",400.0,bin_300_1000,True,452.27908,52.279083251953125
12331935,210.0,bin_100_300,True,202.35463,7.6453704833984375
8149689,42.0,bin_0_100,True,44.72718,2.7271804809570312
21641627,50.0,bin_0_100,True,39.027256,10.97274398803711
44033767,105.0,bin_100_300,True,120.89543,15.895431518554688
22383717,38.0,bin_0_100,True,40.40533,2.4053306579589844
"1,26817E+18",2000.0,bin_1000_up,True,2004.1443,4.144287109375
"9,72906E+17",58.0,bin_0_100,True,46.951775,11.048225402832031
988755,144.0,bin_100_300,True,149.76097,5.7609710693359375
19311895,60.0,bin_0_100,True,49.83953,10.160469055175781
"1,01937E+18",81.0,bin_0_100,True,79.28329,1.7167129516601562
35216043,200.0,bin_100_300,True,192.74556,7.2544403076171875
"1,04132E+18",95.0,bin_0_100,True,78.80482,16.19518280029297
"1,08754E+18",125.0,bin_100_300,True,137.1807,12.180694580078125
2464761,350.0,bin_300_1000,True,389.5044,39.50439453125
13743908,150.0,bin_100_300,True,152.46104,2.4610443115234375
"7,77503E+17",155.0,bin_100_300,True,159.86684,4.8668365478515625
"1,28405E+18",78.0,bin_0_100,True,61.34588,16.65412139892578
"1,15884E+18",1000.0,bin_300_1000,True,649.0615,350.9384765625
931437,325.0,bin_300_1000,True,357.6345,32.634490966796875
"6,6448E+17",75.0,bin_0_100,True,69.18341,5.81658935546875
"1,19902E+18",85.0,bin_0_100,True,80.53007,4.469932556152344
23572241,175.0,bin_100_300,True,169.46455,5.5354461669921875
"1,15774E+18",24.0,bin_0_100,True,30.238598,6.238597869873047
17537306,33.0,bin_0_100,True,37.91232,4.912319183349609
"9,34158E+17",33.0,bin_0_100,True,32.858227,0.14177322387695312
"1,27903E+18",99.0,bin_0_100,True,79.754036,19.24596405029297
"7,45508E+17",300.0,bin_100_300,True,250.14801,49.85198974609375
45086097,55.0,bin_0_100,True,66.56631,11.566307067871094
688295,38.0,bin_0_100,True,40.985428,2.9854278564453125
"1,223E+18",51.0,bin_0_100,True,72.83372,21.833717346191406
"1,08028E+18",213.0,bin_100_300,True,200.5816,12.41839599609375
"1,00587E+18",95.0,bin_0_100,True,61.18911,33.810890197753906
"1,02665E+18",28.0,bin_0_100,True,33.323025,5.323024749755859
31724305,50.0,bin_0_100,True,44.79548,5.204521179199219
47466120,55.0,bin_0_100,True,62.61557,7.615570068359375
"7,61999E+17",62.0,bin_0_100,True,65.770096,3.7700958251953125
9313510,130.0,bin_100_300,True,144.18222,14.182220458984375
47724719,81.0,bin_0_100,True,71.71926,9.280738830566406
52976917,600.0,bin_300_1000,True,596.94366,3.05633544921875
43427472,50.0,bin_0_100,True,72.2143,22.21430206298828
10159608,20.0,bin_0_100,True,30.0974,10.097400665283203
14299410,22.0,bin_0_100,True,39.578842,17.578842163085938
"9,64248E+17",80.0,bin_0_100,True,61.344215,18.655784606933594
1678347,72.0,bin_0_100,True,72.5378,0.5378036499023438
23989175,50.0,bin_0_100,True,34.27235,15.727649688720703
"1,20139E+18",64.0,bin_0_100,True,50.069088,13.930912017822266
11755206,60.0,bin_0_100,True,68.71329,8.713287353515625
"7,13032E+17",48.0,bin_0_100,True,55.995132,7.9951324462890625
"1,2065E+18",89.0,bin_0_100,True,68.053024,20.946975708007812
"6,77254E+17",65.0,bin_0_100,True,53.912216,11.087783813476562
"1,04346E+18",117.0,bin_0_100,False,66.825294,50.174705505371094
"8,82897E+17",44.0,bin_0_100,True,31.760185,12.239814758300781
42899790,450.0,bin_300_1000,True,514.78937,64.78936767578125
48818432,500.0,bin_100_300,False,190.26086,309.7391357421875
37055430,31.0,bin_0_100,True,40.99508,9.995079040527344
11509160,40.0,bin_0_100,True,43.181725,3.1817245483398438
26268920,50.0,bin_0_100,True,57.658615,7.6586151123046875
29047407,464.0,bin_300_1000,True,463.52307,0.4769287109375
8638224,25.0,bin_0_100,True,32.190037,7.190036773681641
43264662,33.0,bin_0_100,True,56.753025,23.75302505493164
53583563,90.0,bin_0_100,True,65.845116,24.154884338378906
45128842,500.0,bin_300_1000,True,504.5587,4.558685302734375
51855625,70.0,bin_300_1000,False,599.58514,529.5851440429688
29115387,500.0,bin_300_1000,True,507.94543,7.9454345703125
23000537,24.0,bin_0_100,True,41.649864,17.649864196777344
"5,48582E+17",80.0,bin_100_300,False,178.12915,98.129150390625
9663802,230.0,bin_0_100,False,67.9082,162.091796875
49510552,65.0,bin_100_300,False,165.1486,100.14860534667969
52877063,250.0,bin_100_300,True,239.5026,10.497406005859375
51032757,30.0,bin_0_100,True,44.64798,14.647979736328125
8990296,60.0,bin_0_100,True,48.40944,11.590560913085938
"9,14265E+17",58.0,bin_0_100,True,67.370224,9.370223999023438
"7,2593E+17",95.0,bin_100_300,False,149.76477,54.7647705078125
"1,35049E+18",55.0,bin_0_100,True,45.603004,9.396995544433594
29309442,195.0,bin_100_300,True,187.48267,7.517333984375
"1,23398E+18",86.0,bin_0_100,True,83.783844,2.216156005859375
44526028,48.0,bin_0_100,True,42.362972,5.637027740478516
"1,24682E+18",168.0,bin_100_300,True,170.89551,2.8955078125
"1,28109E+18",80.0,bin_0_100,True,58.181408,21.818592071533203
23230289,80.0,bin_0_100,True,49.184807,30.81519317626953
"1,12661E+18",100.0,bin_0_100,True,76.629005,23.370994567871094
"9,32409E+17",100.0,bin_0_100,True,63.060547,36.939453125
"9,57912E+17",120.0,bin_100_300,True,140.96198,20.96197509765625
"7,25819E+17",100.0,bin_0_100,True,50.150036,49.8499641418457
"1,11205E+18",250.0,bin_100_300,True,228.30356,21.696441650390625
22663882,49.0,bin_0_100,True,42.9451,6.054901123046875
"1,15141E+18",508.0,bin_300_1000,True,508.5197,0.51971435546875
"7,52096E+17",210.0,bin_100_300,True,186.21565,23.784347534179688
"9,34745E+17",47.0,bin_0_100,True,36.744072,10.255928039550781
"8,97714E+17",162.0,bin_100_300,True,209.27092,47.27091979980469
"1,26308E+18",40.0,bin_0_100,True,37.332584,2.6674156188964844
"1,17305E+18",90.0,bin_0_100,True,72.94213,17.05786895751953
49091876,300.0,bin_100_300,True,266.37524,33.624755859375
402369,120.0,bin_100_300,True,127.75104,7.75103759765625
36102374,70.0,bin_0_100,True,68.54287,1.4571304321289062
"1,05792E+18",26.0,bin_0_100,True,31.290873,5.290872573852539
"7,6507E+17",522.0,bin_300_1000,True,502.88266,19.117340087890625
1821184,20.0,bin_0_100,True,34.574524,14.57452392578125
32302298,42.0,bin_0_100,True,60.12216,18.122161865234375
"1,23314E+18",200.0,bin_100_300,True,202.50363,2.503631591796875
"6,61231E+17",105.0,bin_100_300,True,167.83871,62.838714599609375
13030499,70.0,bin_0_100,True,43.929848,26.070152282714844
19509048,65.0,bin_0_100,True,47.421116,17.57888412475586
"7,60761E+17",95.0,bin_100_300,False,148.21814,53.2181396484375
18918168,135.0,bin_100_300,True,177.30142,42.301422119140625
"6,34601E+17",130.0,bin_100_300,True,144.29782,14.297821044921875
"7,08574E+17",110.0,bin_100_300,True,130.15208,20.152084350585938
10100456,30.0,bin_0_100,True,30.114496,0.11449623107910156
"1,2812E+18",35.0,bin_0_100,True,39.548874,4.5488739013671875
18322249,300.0,bin_100_300,True,266.2056,33.794403076171875
"1,14614E+18",28.0,bin_0_100,True,29.489641,1.4896411895751953
1331957,129.0,bin_100_300,True,170.52028,41.52027893066406
25543821,135.0,bin_100_300,True,137.49878,2.498779296875
53397567,1000.0,bin_300_1000,True,614.46967,385.53033447265625
"1,25555E+18",52.0,bin_0_100,True,52.870113,0.8701133728027344
43412190,44.0,bin_0_100,True,58.81475,14.814750671386719
8148676,300.0,bin_100_300,True,232.21985,67.7801513671875
4551448,200.0,bin_100_300,True,191.89215,8.10784912109375
"1,17366E+18",392.0,bin_300_1000,True,422.79147,30.791473388671875
